rid|tib-title|license|access
W3CN631|གསུང་འབུམ། སྒམ་པོ་བཀྲ་ཤིས་རྣམ་རྒྱལ།|ccby|openAccess
W3CN641|དཔལ་སྤུངས་ཆོས་སྤྱོད།|ccby|openAccess
W1KG12969|བཀའ་བརྒྱུད་བསྟན་སྲུང་རྒྱ་མཚོའི་འཕྲིན་ལས་ཀྱི་ཆོ་ག་དོན་གཉིས་ལྷུན་གྲུབ།|ccby|openAccess
W1KG10253|འབྲུག་པ་ཀུན་དགའ་ལེགས་པའི་རྣམ་ཐར་དང་ཉམས་མགུར་དང་ཞལ་གདམས་སོགས།|ccby|openAccess
W1PD166109|དཔལ་ལྡན་སྟག་ལུང་པའི་གསུང་རྣམས་ནོར་བཞི་བང་མཛོད།|ccby|openAccess
W1KG14647|གསུང་འབུམ། སྐྱོབ་པ་འཇིག་རྟེན་མགོན་པོ།|ccby|openAccess
W1KG14651|བཀའ་བརྒྱུད་འབྲི་གུང་པའི་ཆོས་སྲིད་ཀྱི་ལོ་རྒྱུས་སྙིང་བསྡུས།|ccby|openAccess
W1KG14667|འབྲི་གུང་བཀའ་བརྒྱུད་ཀྱི་གདན་སའི་ལོ་རྒྱུས་གཙོ་བོར་བརྗོད་པ་དང་། ཁོ་བོ་དོན་གྲུབ་ཁང་གསར་གྱི་མི་ཚེའི་ལོ་རྒྱུས།|ccby|openAccess
W6460|དག་སྣང་སྤྲུལ་པའི་གླེགས་བམ|ccby|openAccess
W1KG4869|རྟོགས་པ་བརྗོད་པའི་ཚིགས་སུ་བཅད་པ་ཨུཏྤལའི་ཕྲེང་བ|ccby|openAccess
W27481|གསུང་འབུམ། འཇམ་དབྱངས་དཔལ་ལྡན་རྒྱ་མཚོ|ccby|openAccess
W7532|གསུང་ཐོར་བུ། བསྟན་འཛིན་ཕུན་ཚོགས|ccby|openAccess
W1CZ1998|ཀརྨ་པ་ཆོས་དབྱིངས་རྡོ་རྗེའི་རྣམ་ཐར་སོགས|ccby|openAccess
W1CZ2043|མི་ཕམ་བློ་གྲོས་རྒྱ་མཚོའི་རྣམ་ཐར་རྒྱ་མཚོའི་བཅུད་བསྡུས་བརྡ་དོན་ངོ་མཚར་སྣང་བ|ccby|openAccess
W8039|གསུང་འབུམ། མི་བསྐྱོད་རྡོ་རྗེ|ccby|openAccess
W8682|གསན་ཡིག་སྐོར|ccby|openAccess
W8683|དམ་ཆོས་པད་དཀར་གྱི་རྣམ་ཐར།|ccby|openAccess
W8684|གསུང་འབུམ། ཤཱཀྱ་རིན་ཆེན|ccby|openAccess
W8773|གསུང་འབུམ། ཤེས་རབ་རྒྱལ་མཚན|ccby|openAccess
W20905|རྒྱལ་དབང་འབྲུག་ཆེན་དཔག་བསམ་དབང་པོ་དང་མི་ཕམ་དབང་པོའི་རྣམ་ཐར|ccby|openAccess
W1KG3831|འཇིག་རྟེན་དབང་ཕྱུག་དཔལ་ཀརྨ་བཅོ་ལྔ་པ་མཁའ་ཁྱབ་རྟག་པའི་རྡོ་རྗེའི་རྣམ་པར་ཐར་པ|ccby|openAccess
W1KG4193|རྡོ་རྗེ་འཛིན་པ་ཆེན་པོ་བསོད་ནམས་འོད་ཟེར་གྱི་རྣམ་ཐར་སྙན་ཚིག་འདོད་འཇོའི་འཁྲི་ཤིང|ccby|openAccess
W1KG4232|བཀའ་བརྒྱུད་ཆོས་འབྱུང་ནོར་བུའི་ཕྲེང་བ།|ccby|openAccess
W4CZ15373|དཔལ་ལྡན་འབྲུག་པའི་ཆོས་སྲུང་ཆོག་འཕྲེང་གི་རིམ་པ་རྣམས་ནག་འགྲོས་ཁྲིགས་ཆགས་སུ་བཀོད་པ།|ccby|openAccess
W00EGS1016261|སྟག་ལུང་བཀའ་བརྒྱུད་ཀྱི་བསང་གསོལ་རྒྱས་པ|ccby|openAccess
W00EGS1016263|ཀརྨ་པ་སྒར་བསངས་ཆེན་མོ|ccby|openAccess
W00EGS1016278|གཅོད་ཀྱི་ཆོས་སྐོར|ccby|openAccess
W00EGS1016290|སྤྱོད་པ་བསྡུས་པའི་སྒྲོན་མེ།|ccby|openAccess
W00EGS1016294|འབར་བའི་རྡོ་རྗེའི་གཏེར་མའི་སྐོར|ccby|openAccess
W00EGS1016678|ལྷོ་ལུང་དཀར་དགོན་གྱི་གདན་རབས་ཆོས་འབྱུང|ccby|openAccess
W00EGS1016759|ཀཾ་ཚང་ཆོས་སྤྱོད་སོགས་ཁ་ཏོན་གཅེས་བཏུས|ccby|openAccess
W00EGS1016963|གསུང་འབུམ། པདྨ་ཉིན་བྱེད་དབང་པོ། ༼དཔལ་སྤུངས་པར་མ།༽|ccby|openAccess
W00EGS1016999|གྲུབ་ཆེན་ཏཻ་ལོ་པ་ཤེས་རབ་བཟང་པོའི་རྣམ་ཐར|ccby|openAccess
W00EGS1017004|པཎ་ཆེན་ནཱ་རོ་པ་ཡེ་ཤེས་དངོས་གྲུབ་ཀྱི་རྣམ་ཐར|ccby|openAccess
W00EGS1017014|ལམ་ཟབ་བླ་མའི་རྣལ་འབྱོར་གྱི་རྣམ་བཤད་བཀའ་བརྒྱུད་རིན་པོ་ཆེའི་དགོངས་རྒྱན|ccby|openAccess
W00EGS1017051|ཀཾ་ཚང་བླ་མ་ཡབ་སྲས་དྲུག་གི་རྣམ་པར་ཐར་པ་ལ་མགོ་རྟོག་འགོག་བྱེད་ཀྱི་བསྟན་བཅོས་དྭངས་གསལ་ཤེས་ཀྱི་མེ་ལོང|ccby|openAccess
W00EGS1017082|གསུང་འབུམ། ཀརྨ་ཆགས་མེད། ༼བྲིས་མ་ཕྱོགས་བསྡེབས།༽|ccby|openAccess
W00EGS1017134|ཆོས་རྗེ་འཇིག་རྟེན་མགོན་པོའི་རྣམ་ཐར་རྡོ་རྗེ་འབར་བ་དང། སྤྱན་སྔ་འབྲི་གུང་གླིང་པའི་རྣམ་ཐར་སྙན་པའི་འབྲུག་སྒྲ། དགོངས་གཅིག་འགྲེལ་ལཆེན་སྣང་མཛད་ཡེ་ཤེས་སྒྲོན་མེ་བཅས|ccby|openAccess
W00EGS1017136|དགོངས་གཅིག་འགྲེལ་ཆེན་སྣང་མཛད་ཡེ་ཤེས་སྒྲོན་མེ|ccby|openAccess
W00EGS1017393|སྨར་པ་བཀའ་བརྒྱུད་ཀྱི་རྣམ་ཐར་ཕྱོགས་བསྒྲིགས|ccby|openAccess
W00JW501203|འབྲི་གུང་བཀའ་བརྒྱུད་ཆོས་མཛོད་ཆེན་མོ|ccby|openAccess
W00KG01613|ཤངས་ལུགས་མཁའ་སྤྱོད་དམར་མོའི་ཚེས་བཅུའི་མཆོད་པ་འདོན་འགྲིགས་བལྟས་ཆོག་ཏུ་བཀོད་པ|ccby|openAccess
W00KG01614|ཤངས་ལུགས་མཁའ་སྤྱོད་དཀར་དམར་གཉིས་ཀྱི་ཚོགས་མཆོད་དང་རྗེས་ཆོག་ཕྲིན་ལས་ཡར་འཕེལ|ccby|openAccess
W00KG01615|ཟབ་ཆོས་ནི་གུ་ཆོས་དྲུག་གི་བརྒྱུད་འདེབས་ཉུང་འདུས་བདེ་ཆེན་འབེབས་པ|ccby|openAccess
W00KG01616|རྒྱུད་སྡེ་ལྔ་གཙོ་བསྡུས་ཀྱི་བསྙེན་ཡིག་ཟབ་དོན་སྙིང་པོ|ccby|openAccess
W00KG01617|ཟབ་ཆོས་ནི་གུ་ཆོས་དྲུག་གི་བརྒྱུད་འདེབས་ཉུང་འདུས་བདེ་ཆེན་འབེབས་པ|ccby|openAccess
W00KG01618|བདེ་མཆོག་དཀར་པོ་བྱང་ཆུབ་སྒྲུབ་ལམ་གྱི་རྫོགས་རིམ་ཚེ་ཁྲིད་དང་བཅས་པ་བདུད་རྩིའི་གོང་བུ|ccby|openAccess
W00KG01624|ཚེ་དཔག་མེད་གྲུབ་པའི་རྒྱལ་མོའི་ལུགས་ཀྱི་བསྐྱེད་རྫོགས་ཟབ་ཁྲིད་ཀྱི་ཡི་གེ|ccby|openAccess
W00KG01632|ལུས་མཆོད་སྦྱིན་གྱི་ཟིན་བྲིས་མདོར་བསྡུས་ཀུན་དགའི་སྐྱེད་ཚལ|ccby|openAccess
W00KG01634|གཏམ་སྐབས་ལྔ་པ་ལུང་དང་རིག་པའི་མེ་ཏོག|ccby|openAccess
W00KG01635|རིས་མེད་ཆོས་ཀྱི་འབྱུང་གནས་མདོ་ཙམ་སྨོས་པ་བློ་གསལ་མགྲིན་པའི་མཛེས་རྒྱན|ccby|openAccess
W00KG02532|རྗེ་སྒམ་པོ་པའི་ཞལ་གདམས་ལམ་མཆོག་རིན་པོ་ཆེའི་ཕྲེང་བ།|ccby|openAccess
W00KG02533|དམ་ཆོས་ཡིད་བཞིན་གྱི་ནོར་བུ་ཐར་པ་རིན་པོ་ཆེའི་རྒྱན|ccby|openAccess
W00KG03592|སྒྲུབ་ཐབས་སྣ་ཚོགས་པའི་གཞུང་རྗེས་གནང་གཅིག་ཤེས་ཀུན་གྲོལ།|ccby|openAccess
W00KG03672|སྒྲུབ་བརྒྱུད་གོང་མ་རྣམས་ཀྱི་ཞལ་གདམས་ཕྱོགས་སྒྲིགས་ནོར་བུའི་བང་མཛོད|ccby|openAccess
W00KG03705|བཀྲ་ཤིས་ཀྱི་རིམ་པ་ཕན་བདེའི་སྒྲ་དབྱངས|ccby|openAccess
W00KG03795|འབྲི་གུང་གཏེར་སྒྲོམ་གནས་ཡིག|ccby|openAccess
W00KG03940|གསུང་འབུམ། བྱམས་པ་འབྱུང་གནས།|ccby|openAccess
W00KG03990|གསུང་འབུམ། རང་བྱུང་རྡོ་རྗེ|ccby|openAccess
W00KG03995|དྲིས་ལན་བཻ་དུརྱའི་ཕྲེང་བ|ccby|openAccess
W00KG03996|གསུང་འབུམ། ཀརྨ་པཀྵི།|ccby|openAccess
W00KG04018|ཀརྨ་པའི་དགོངས་པ་གསལ་བར་བྱེད་པའི་བསྟན་བཅོས་ཐར་པའི་ལམ་ཆེན་བགྲོད་པའི་ཤིང་རྟ།|ccby|openAccess
W00KG0571|གསུང་རྩོམ། ལམ་མཁྱེན་རྒྱལ་པོ།|ccby|openAccess
W00KG09387|ཏཱའི་སི་ཏུ་ཀརྨ་བསྟན་པའི་ཉིན་བྱེད་ཀྱི་རང་རྣམ་དྲི་བྲལ་ཤེལ་གྱི་མེ་ལོང་།|ccby|openAccess
W00KG09748|དྭགས་པོ་བཀའ་བརྒྱུད་ཀྱི་རིང་ལུགས་དྲི་མ་མེད་པའི་ཚུལ་ཅུང་ཟད་གླེང་བ།|ccby|openAccess
W00KG09763|དཔལ་འབའ་རོམ་པ་ཆེན་པོའི་བརྒྱུད་པ་གསེར་གྱི་ཕྲེང་བ|ccby|openAccess
W00KG09767|སྐྱབས་རྗེ་འབྲུག་ཆེན་གདུང་སྲས་རིན་པོ་ཆེ་མཆོག་གི་མཛད་རྣམ་མདོར་བསྡུས|ccby|openAccess
W00KG09825|རིས་མེད་ཆོས་འབྱུང|ccby|openAccess
W10130|རིས་མེད་ཆོས་འབྱུང་།（སི་ཁྲོན་མི་རིགས་དཔེ་སྐྲུན་ཁང་།）|ccby|openAccess
W10206|གསུང་འབུམ། དགེ་འདུན་རིན་ཆེན།|ccby|openAccess
W10736|གསུང་འབུམ། པདྨ་དཀར་པོ|ccby|openAccess
W10754|གསུང་འབུམ། ཀུན་གཟིགས་ཆོས་ཀྱི་སྣང་བ|ccby|openAccess
W10892|རྣམ་མགུར། མི་ཕམ་བློ་གྲོས|ccby|openAccess
W10954|གསུང་འབུམ། ཀུན་དགའ་དཔལ་འབྱོར|ccby|openAccess
W10979|གསུང་ཐོར་བུ། ཀུན་དགའ་བསྟན་འཛིན།|ccby|openAccess
W10982|གསུང་འབུམ། ཀརྨ་ངེས་དོན་བསྟན་རྒྱས|ccby|openAccess
W13942|ལམ་མཆོག་རིན་པོ་ཆེའི་འཕྲེང་བའི་རྩ་བ་དང་སྙན་རྒྱུད་ཡིད་བཞིན་གྱི་ནོར་བུའི་བསྐྱེད་པའི་རིམ་པ་རྒྱས་པ་འདོད་པའི་རེ་སྐོང་སོགས།|ccby|openAccess
W13994|བླ་མ་ཞང་བརྩོན་འགྲུས་གྲགས་པའི་གསུང་འབུམ།|ccby|openAccess
W1KG17449|གསུང་འབུམ། རྒྱལ་མཚན་དཔལ།|ccby|openAccess
W8LS15851|ནི་གུའི་འཁྲུལ་འཁོར།|ccby|openAccess
W8LS15882|ཡེ་ཤེས་མགོན་པོ་ཕྱག་བཞི་པའི་བསྐང་གསོལ།|ccby|openAccess
W3PD236|ཨ་ལྡེའུ་གྲུབ་རིགས་ཁྱུ་མཆོག་གསུང་འབུམ།|ccby|openAccess
W1KG20930|དམ་ཆོས་ཡིད་བཞིན་ནོར་བུ་ཐར་པ་རིན་པོ་ཆེའི་རྒྱན།|ccby|openAccess
W8LS16235|གཅོད་ཡུལ་མཁའ་འགྲོའི་གད་རྒྱངས།|ccby|openAccess
W1KG21300|གསུང་འབུམ། པདྨ་ཉིན་བྱེད་དབང་པོ།|ccby|openAccess
W8LS16413|ཀཾ་ཚང་སྒར་ཆེན་བཅའ་ཡིག|ccby|openAccess
W8LS16434|སྟག་ལུང་པའི་ཕག་མོ་ཐུགས་སྒྲུབ་ཀྱི་དབང་ཆོག|ccby|openAccess
W4CZ48435|ཟུར་མང་བཀའ་བརྒྱུད་ཆོས་འབྱུང་།|ccby|openAccess
W1KG21889|རང་རིག་རས་པའི་མགུར་འབུམ་དང་ཞལ་གདམས།|ccby|openAccess
W4CZ48539|སྙེམས་ཐག་གཅོད་པའི་ཁྲིད་ཀྱི་ཆ་ལག|ccby|openAccess
W1KG21929|ཀརྨ་ཐོས་བསམ་དར་རྒྱས་ཀྱི་གསུང་ཚོགས་མགུར་ཆོས།|ccby|openAccess
W1KG21956|འབྲུག་པ་བཀའ་བརྒྱུད་རིང་ལུགས་རྒྱུད་སྡེའི་དབང་གི་ཆིངས་དང་མཚམས་སྦྱོར།|ccby|openAccess
W1KG21961|སྒར་ཆེན་ཕྱག་བཞེས་བསང་བརྔན་ཆེན་མོ་ཡིད་བཞིན་དབང་གི་རྒྱལ་པོ།|ccby|openAccess
W1KG21995|འབྲུག་པ་བཀའ་བརྒྱུད་པའི་ཁྲིད་སྐོར།|ccby|openAccess
W1KG22060|འབའ་རོམ་བཀའ་བརྒྱུད་པའི་སྲོལ་ལུགས་མགོན་པོ་ཕྱག་བཞི་པའི་མཆོད་ཕྲེང་།|ccby|openAccess
W1KG22083|གཅོད་ཀྱི་རྣམ་བཤད། ༼རོང་པོ་དགོན་ཆེན་གྱི་པར་མ།༽|ccby|openAccess
W1KG22086|གསུང་འབུམ། བྱང་ཆུབ་བརྩོན་འགྲུས།|ccby|openAccess
W3PD1002|གསུང་འབུམ། མཁྱེན་བརྩེའི་དབང་པོ།|ccby|openAccess
W3PD1004|གསུང་འབུམ། ཀརྨ་པཀྴི།|ccby|openAccess
W1KG22298|ཀརྨ་བཀའ་བརྒྱུད་ཀྱི་འདོན་འགྲིགས།|ccby|openAccess
W1KG22346|ལམ་ཟབ་བླ་སྒྲུབ་ཐུན་མོང་བའི་ཁྲིད་ཀྱི་འབྲུ་འགྲེལ་རིན་ཆེན་སྒྲོན་མེ་སོགས།|ccby|openAccess
W4CZ57651|འབྲུག་པ་བཀའ་བརྒྱུད་ཀྱི་སྲུང་མའི་སྒེར་གསོལ་སྐོར།|ccby|openAccess
W1KG22474|ཆོས་དབྱིངས་རིན་པོ་ཆེའི་མཛོད་སོགས།|ccby|openAccess
W1KG22476|གཅོད་ཀྱི་གདམས་པ་གདན་ཐོག་གཅིག་ཏུ་ཉམས་སུ་བླངས་ཆོག་སོགས།|ccby|openAccess
W1KG22486|ཟབ་དོན་གཅོད་ཀྱི་བྱིན་འབེབས་བྱིན་རླབས་ཆར་འབེབས་སོགས།|ccby|openAccess
W1KG22489|གསུང་འབུམ། ལོ་རས་པ་གྲགས་པ་དབང་ཕྱུག|ccby|openAccess
